Timestamps, Solar.Rad.W.m2,Precipitation.mm,wind.m.s,air.temp.c
2022-09-15 01:00:00,0,0,0.91,13.5
2022-09-15 01:15:00,0,0,0.74,13.4
2022-09-15 01:30:00,0,0,0.78,13.2
2022-09-15 01:45:00,0,0,1.04,12.9
2022-09-15 02:00:00,0,0,1.05,12.7
2022-09-15 02:15:00,0,0,1.07,12.4
2022-09-15 02:30:00,0,0,0.89,11.8
2022-09-15 02:45:00,0,0,0.78,11.4
2022-09-15 03:00:00,0,0,0.95,10.9
2022-09-15 03:15:00,0,0,0.93,10.2
2022-09-15 03:30:00,0,0,0.8,9.7
2022-09-15 03:45:00,0,0,1.11,9.3
2022-09-15 04:00:00,0,0,0.98,8.8
2022-09-15 04:15:00,0,0,1.1,8.5
2022-09-15 04:30:00,0,0,1.52,8.2
2022-09-15 04:45:00,0,0,1.14,7.9
2022-09-15 05:00:00,0,0,1.11,7.7
2022-09-15 05:15:00,0,0,0.78,7.5
2022-09-15 05:30:00,0,0,1.04,7.5
2022-09-15 05:45:00,0,0,0.93,7.3
2022-09-15 06:00:00,0,0,0.96,7.2
2022-09-15 06:15:00,0,0,0.86,7
2022-09-15 06:30:00,0.1,0,0.72,6.9
2022-09-15 06:45:00,3.1,0,0.72,7
2022-09-15 07:00:00,12.3,0,0.63,6.9
2022-09-15 07:15:00,50.5,0,0.74,7.3
2022-09-15 07:30:00,88.7,0,0.8,7.9
2022-09-15 07:45:00,128.1,0,0.63,8.4
2022-09-15 08:00:00,169.6,0,0.74,9
2022-09-15 08:15:00,202.6,0,0.83,9.5
2022-09-15 08:30:00,237.9,0.017,1.28,9.7
2022-09-15 08:45:00,272.7,0,1.17,10.3
2022-09-15 09:00:00,282.4,0,1.36,10.7
2022-09-15 09:15:00,322.7,0,1.31,11.1
2022-09-15 09:30:00,389.4,0,1.35,11.6
2022-09-15 09:45:00,434.3,0,1.26,11.8
2022-09-15 10:00:00,472.8,0,1.32,12.2
2022-09-15 10:15:00,466.5,0,1.47,12.7
2022-09-15 10:30:00,500,0,1.91,12.7
2022-09-15 10:45:00,582.1,0,1.49,13.2
2022-09-15 11:00:00,612.7,0,1.71,13.6
2022-09-15 11:15:00,624,0,1.68,13.6
2022-09-15 11:30:00,577.3,0,1.79,14.2
2022-09-15 11:45:00,652.8,0,1.66,14.5
2022-09-15 12:00:00,700.3,0,1.75,14.8
2022-09-15 12:15:00,692.4,0,2.04,15.1
2022-09-15 12:30:00,631.3,0,1.57,15.6
2022-09-15 12:45:00,661.1,0,1.61,15.9
2022-09-15 13:00:00,730.9,0,2,15.8
2022-09-15 13:15:00,737.2,0,2,15.9
2022-09-15 13:30:00,734.5,0,1.67,15.9
2022-09-15 13:45:00,708.1,0,1.4,16.2
2022-09-15 14:00:00,676,0,1.82,16.4
2022-09-15 14:15:00,636.3,0,1.85,16.7
2022-09-15 14:30:00,583.1,0,1.77,16.6
2022-09-15 14:45:00,570.5,0,2.39,16.6
2022-09-15 15:00:00,587.1,0,2.09,16.6
2022-09-15 15:15:00,582.8,0,1.94,16.7
2022-09-15 15:30:00,568.4,0,1.92,16.8
2022-09-15 15:45:00,552.3,0,1.73,16.9
2022-09-15 16:00:00,527.8,0,1.88,16.8
2022-09-15 16:15:00,490.8,0,2.17,16.6
2022-09-15 16:30:00,452.7,0,1.94,16.4
2022-09-15 16:45:00,411.2,0,2.04,16.2
2022-09-15 17:00:00,367.8,0,2.61,15.9
2022-09-15 17:15:00,325.4,0,2.53,15.7
2022-09-15 17:30:00,263.3,0,1.94,15.4
2022-09-15 17:45:00,234.4,0,2.4,15.1
2022-09-15 18:00:00,189.5,0,2.28,14.6
2022-09-15 18:15:00,119.5,0,2.05,14.1
2022-09-15 18:30:00,71.5,0,1.87,13.6
2022-09-15 18:45:00,29.1,0,1.5,12.8
2022-09-15 19:00:00,13.5,0,1.63,12
2022-09-15 19:15:00,4.7,0,1.59,11.3
2022-09-15 19:30:00,0.3,0,1.77,10.9
2022-09-15 19:45:00,0,0,1.71,10.5
2022-09-15 20:00:00,0,0,1.51,10.1
2022-09-15 20:15:00,0,0,1.51,9.9
2022-09-15 20:30:00,0,0,1.42,9.7
2022-09-15 20:45:00,0,0,1.31,9.6
2022-09-15 21:00:00,0,0,1.15,9.3
2022-09-15 21:15:00,0,0,0.9,9.1
2022-09-15 21:30:00,0,0,0.64,8.7
2022-09-15 21:45:00,0,0,0.37,8.2
2022-09-15 22:00:00,0,0,0.25,8
2022-09-15 22:15:00,0,0,0.56,7.7
2022-09-15 22:30:00,0,0,0.62,7.4
2022-09-15 22:45:00,0,0,0.4,7
2022-09-15 23:00:00,0,0,0.46,7
2022-09-15 23:15:00,0,0,0.56,7
2022-09-15 23:30:00,0,0,0.68,7.1
2022-09-15 23:45:00,0,0,0.94,7.1
2022-09-16 00:00:00,0,0,0.81,6.9
2022-09-16 00:15:00,0,0,0.6,6.8
2022-09-16 00:30:00,0,0,0.55,6.6
2022-09-16 00:45:00,0,0,0.67,6.8
2022-09-16 01:00:00,0,0,0.56,7.1
2022-09-16 01:15:00,0,0,0.47,6.8
2022-09-16 01:30:00,0,0,0.84,6.6
2022-09-16 01:45:00,0,0,0.46,6.3
2022-09-16 02:00:00,0,0,0.47,6.2
2022-09-16 02:15:00,0,0,0.85,6
2022-09-16 02:30:00,0,0,0.59,5.9
2022-09-16 02:45:00,0,0,0.5,5.7
2022-09-16 03:00:00,0,0,0.54,5.4
2022-09-16 03:15:00,0,0,0.42,5.3
2022-09-16 03:30:00,0,0,0.35,5.4
2022-09-16 03:45:00,0,0,0.53,5.3
2022-09-16 04:00:00,0,0,0.41,5.1
2022-09-16 04:15:00,0,0,0.4,5.1
2022-09-16 04:30:00,0,0,0.47,5.1
2022-09-16 04:45:00,0,0,0.32,5
2022-09-16 05:00:00,0,0,0.4,5
2022-09-16 05:15:00,0,0,0.24,4.8
2022-09-16 05:30:00,0,0.017,0.34,4.6
2022-09-16 05:45:00,0,0,0.72,4.9
2022-09-16 06:00:00,0,0,0.47,4.9
2022-09-16 06:15:00,0,0.017,0.46,5
2022-09-16 06:30:00,0,0,0.32,5.2
2022-09-16 06:45:00,1.2,0,0.24,5.6
2022-09-16 07:00:00,10.3,0,0.27,5.8
2022-09-16 07:15:00,21.2,0,0.3,6.2
2022-09-16 07:30:00,37.5,0,0.21,6.4
2022-09-16 07:45:00,101.5,0.017,0.3,6.9
2022-09-16 08:00:00,92.7,0,0.44,7.7
2022-09-16 08:15:00,96.4,0,0.45,8
2022-09-16 08:30:00,178.3,0,0.9,8.7
2022-09-16 08:45:00,158.5,0,0.78,9.4
2022-09-16 09:00:00,155.3,0,0.5,9.9
2022-09-16 09:15:00,216.4,0,0.82,10.4
2022-09-16 09:30:00,151.5,0,0.63,10.7
2022-09-16 09:45:00,224.7,0,0.63,11.2
2022-09-16 10:00:00,202.5,0,0.63,11.6
2022-09-16 10:15:00,295,0,0.68,12
2022-09-16 10:30:00,492.1,0,1.03,13.3
2022-09-16 10:45:00,515.4,0,0.94,14.3
2022-09-16 11:00:00,497.3,0,1.18,15
2022-09-16 11:15:00,336.5,0,1.06,14.8
2022-09-16 11:30:00,273.4,0,1.24,14.7
2022-09-16 11:45:00,162.4,0,1.54,14.6
2022-09-16 12:00:00,171.1,0,1,14.6
2022-09-16 12:15:00,151.1,0,0.83,14.4
2022-09-16 12:30:00,126.4,0,0.57,14.2
2022-09-16 12:45:00,117.5,0,0.76,14
2022-09-16 13:00:00,140.2,0,0.85,13.9
2022-09-16 13:15:00,158.3,0,1.4,13.9
2022-09-16 13:30:00,220,0,1.33,14.1
2022-09-16 13:45:00,227.5,0,0.74,14.2
2022-09-16 14:00:00,167.5,0,1.34,14.3
2022-09-16 14:15:00,217.3,0,1.72,14.4
2022-09-16 14:30:00,280.7,0,1.35,14.8
2022-09-16 14:45:00,236,0,1.66,15
2022-09-16 15:00:00,175.5,0,1.22,14.9
2022-09-16 15:15:00,203.6,0,1,15
2022-09-16 15:30:00,266.5,0,1.47,15.1
2022-09-16 15:45:00,207.1,0,1.01,15.1
2022-09-16 16:00:00,184.9,0,0.86,15.2
2022-09-16 16:15:00,139.5,0,0.75,15.3
2022-09-16 16:30:00,162.3,0,1.05,15.3
2022-09-16 16:45:00,169.6,0,0.94,15.4
2022-09-16 17:00:00,147,0,1.09,15.4
2022-09-16 17:15:00,148.9,0,0.68,15.5
2022-09-16 17:30:00,89.2,0,0.98,15.4
2022-09-16 17:45:00,69.5,0,1.23,15.2
2022-09-16 18:00:00,58.8,0,1.35,15
2022-09-16 18:15:00,45.8,0,1.05,15
2022-09-16 18:30:00,31,0,0.45,14.9
2022-09-16 18:45:00,27.3,0,0.36,14.7
2022-09-16 19:00:00,17.5,0,0.37,13.9
2022-09-16 19:15:00,4.3,0,0.38,13.2
2022-09-16 19:30:00,0.1,0,0.78,12.5
2022-09-16 19:45:00,0,0,0.63,12
2022-09-16 20:00:00,0,0,0.79,11.7
2022-09-16 20:15:00,0,0,0.89,11.4
2022-09-16 20:30:00,0,0,0.76,11.4
2022-09-16 20:45:00,0,0,0.38,11.6
2022-09-16 21:00:00,0,0,0.47,11.8
2022-09-16 21:15:00,0,0,0.51,11.7
2022-09-16 21:30:00,0,0,0.69,12
2022-09-16 21:45:00,0,0,0.18,12.1
2022-09-16 22:00:00,0,0,0.37,12.4
2022-09-16 22:15:00,0,0,0.24,12.4
2022-09-16 22:30:00,0,0,0.56,12.4
2022-09-16 22:45:00,0,0,0.56,12.2
2022-09-16 23:00:00,0,0,0.85,12.3
2022-09-16 23:15:00,0,0,0.44,11.7
2022-09-16 23:30:00,0,0,0.61,11.3
2022-09-16 23:45:00,0,0,0.55,10.9
2022-09-17 00:00:00,0,0,0.9,10.9
2022-09-17 00:15:00,0,0,0.52,10.7
2022-09-17 00:30:00,0,0,0.7,10.6
2022-09-17 00:45:00,0,0,0.55,10.5
2022-09-17 01:00:00,0,0,0.74,10.6
2022-09-17 01:15:00,0,0,0.7,10.7
2022-09-17 01:30:00,0,0,0.45,10.6
2022-09-17 01:45:00,0,0,0.24,10.8
2022-09-17 02:00:00,0,0,0.37,11.3
2022-09-17 02:15:00,0,0,0.42,11.6
2022-09-17 02:30:00,0,0,0.3,11.9
2022-09-17 02:45:00,0,0,0.2,11.9
2022-09-17 03:00:00,0,0,0.34,11.9
2022-09-17 03:15:00,0,0.017,0.37,11.7
2022-09-17 03:30:00,0,0,0.3,11.6
2022-09-17 03:45:00,0,0,0.43,11.6
2022-09-17 04:00:00,0,0,0.25,11.7
2022-09-17 04:15:00,0,0,0.38,11.8
2022-09-17 04:30:00,0,0,0.62,11.6
2022-09-17 04:45:00,0,0,0.26,11.5
2022-09-17 05:00:00,0,0,0.44,11.5
2022-09-17 05:15:00,0,0.017,0.41,11.5
2022-09-17 05:30:00,0,0,0.63,11.5
2022-09-17 05:45:00,0,0,0.47,11.4
2022-09-17 06:00:00,0,0,0.87,11.4
2022-09-17 06:15:00,0,0,0.78,11.3
2022-09-17 06:30:00,0,0,0.56,11.3
2022-09-17 06:45:00,1.7,0,0.61,11.1
2022-09-17 07:00:00,10.3,0,0.27,10.8
2022-09-17 07:15:00,25.5,0,0.37,10.8
2022-09-17 07:30:00,27.1,0,0.76,11.2
2022-09-17 07:45:00,58.1,0,0.75,11.4
2022-09-17 08:00:00,79.3,0,0.99,11.8
2022-09-17 08:15:00,98.3,0,0.87,12.1
2022-09-17 08:30:00,71,0,0.95,12.5
2022-09-17 08:45:00,141.9,0,1.23,12.8
2022-09-17 09:00:00,212.9,0,1.68,13.6
2022-09-17 09:15:00,204.1,0,1.33,13.9
2022-09-17 09:30:00,230.8,0,1.64,14.2
2022-09-17 09:45:00,161.3,0,1.2,14.5
2022-09-17 10:00:00,163.8,0,1.14,14.5
2022-09-17 10:15:00,200.6,0,1.65,14.7
2022-09-17 10:30:00,192.9,0,1.29,15
2022-09-17 10:45:00,203.7,0,1.33,15.3
2022-09-17 11:00:00,225.3,0,1.58,15.4
2022-09-17 11:15:00,290.6,0,1.36,15.8
2022-09-17 11:30:00,284.9,0,1.21,16.3
2022-09-17 11:45:00,327.1,0,1.47,16.6
2022-09-17 12:00:00,360.8,0,1.21,16.9
2022-09-17 12:15:00,379.6,0,1.32,17.4
2022-09-17 12:30:00,488,0,1.31,18
2022-09-17 12:45:00,541.4,0,1.29,18.6
2022-09-17 13:00:00,652.4,0,1.46,19
2022-09-17 13:15:00,662.3,0,1.49,19.1
2022-09-17 13:30:00,664.9,0,1.44,19.6
2022-09-17 13:45:00,622.7,0,1.69,19.8
2022-09-17 14:00:00,602.3,0,1.72,20.2
2022-09-17 14:15:00,559.9,0,1.63,20.3
2022-09-17 14:30:00,523.9,0,1.41,20.5
2022-09-17 14:45:00,505.1,0,1.56,20.7
2022-09-17 15:00:00,518.2,0,1.59,20.7
2022-09-17 15:15:00,500.5,0,1.28,21
2022-09-17 15:30:00,489.8,0,1.61,21.1
2022-09-17 15:45:00,453.9,0,1.38,21.2
2022-09-17 16:00:00,449.3,0,1.28,21.3
2022-09-17 16:15:00,415.1,0,1.37,21.3
2022-09-17 16:30:00,379.7,0,1.03,21.4
2022-09-17 16:45:00,339.6,0,1.11,21.4
2022-09-17 17:00:00,304.5,0,1.06,21.4
2022-09-17 17:15:00,264.4,0,1.12,21.3
2022-09-17 17:30:00,195.4,0,0.82,21.2
2022-09-17 17:45:00,159.8,0,0.75,20.8
2022-09-17 18:00:00,154.4,0,0.76,20.6
2022-09-17 18:15:00,68.3,0,0.55,20.3
2022-09-17 18:30:00,49.2,0,0.52,19.7
2022-09-17 18:45:00,24.2,0,0.45,19.2
2022-09-17 19:00:00,16.2,0,0.31,18.4
2022-09-17 19:15:00,3.4,0,0.35,18
2022-09-17 19:30:00,0,0,0.55,17.2
2022-09-17 19:45:00,0,0,0.33,17
2022-09-17 20:00:00,0,0,0.39,16.6
2022-09-17 20:15:00,0,0,0.49,16
2022-09-17 20:30:00,0,0,0.41,15.7
2022-09-17 20:45:00,0,0,0.45,15.5
2022-09-17 21:00:00,0,0,0.31,15.2
2022-09-17 21:15:00,0,0,0.36,14.9
2022-09-17 21:30:00,0,0,0.29,14.6
2022-09-17 21:45:00,0,0,0.23,14.7
2022-09-17 22:00:00,0,0,0.34,15.2
2022-09-17 22:15:00,0,0,0.57,15.9
2022-09-17 22:30:00,0,0,0.51,15.8
2022-09-17 22:45:00,0,0,0.45,15.6
2022-09-17 23:00:00,0,0,0.63,15.8
2022-09-17 23:15:00,0,0,1.06,17.2
2022-09-17 23:30:00,0,0,1.52,18.7
2022-09-17 23:45:00,0,0,1.29,19.2
2022-09-18 00:00:00,0,0,1.26,19.2
2022-09-18 00:15:00,0,0,1.24,19.2
2022-09-18 00:30:00,0,0,1.17,19
2022-09-18 00:45:00,0,0,1.28,18.8
2022-09-18 01:00:00,0,0,1.11,18.7
2022-09-18 01:15:00,0,0,1.13,18.6
2022-09-18 01:30:00,0,0,1.14,18.6
2022-09-18 01:45:00,0,0,1.05,18.6
2022-09-18 02:00:00,0,0,1.2,18.6
2022-09-18 02:15:00,0,0,1.1,18.5
2022-09-18 02:30:00,0,0,1.08,18.3
2022-09-18 02:45:00,0,0,1.12,18.2
2022-09-18 03:00:00,0,0,1.09,18.2
2022-09-18 03:15:00,0,0,1.14,18.1
2022-09-18 03:30:00,0,0,0.97,18.1
2022-09-18 03:45:00,0,0,0.98,18
2022-09-18 04:00:00,0,0,1.15,17.9
2022-09-18 04:15:00,0,0,1.04,17.7
2022-09-18 04:30:00,0,0,1.03,17.6
2022-09-18 04:45:00,0,0,1.08,17.6
2022-09-18 05:00:00,0,0,0.78,17.4
2022-09-18 05:15:00,0,0,0.88,16.9
2022-09-18 05:30:00,0,0,0.72,16.7
2022-09-18 05:45:00,0,0,0.85,16.6
2022-09-18 06:00:00,0,0,0.83,16.8
2022-09-18 06:15:00,0,0,0.85,16.7
2022-09-18 06:30:00,0,0,0.87,16.5
2022-09-18 06:45:00,0.9,0,0.92,16.6
2022-09-18 07:00:00,7.6,0,0.89,16.6
2022-09-18 07:15:00,21.9,0,0.84,16.6
2022-09-18 07:30:00,26.5,0,0.85,17
2022-09-18 07:45:00,42.7,0,0.68,17
2022-09-18 08:00:00,103.9,0,0.55,17.6
2022-09-18 08:15:00,148.3,0,0.6,18.7
2022-09-18 08:30:00,190.6,0,0.6,19.7
2022-09-18 08:45:00,241.7,0,0.83,20.6
2022-09-18 09:00:00,259.1,0,0.85,21.2
2022-09-18 09:15:00,329.9,0,0.85,21.8
2022-09-18 09:30:00,305.2,0,1.6,22.1
2022-09-18 09:45:00,254.9,0,1.69,22.3
2022-09-18 10:00:00,165.1,0,1.4,22.1
2022-09-18 10:15:00,153.1,0,1.59,21.9
2022-09-18 10:30:00,105.5,0,1.26,21.8
2022-09-18 10:45:00,430.7,0,0.85,22.3
2022-09-18 11:00:00,447.6,0,1.1,23.5
2022-09-18 11:15:00,550.9,0,1.88,24.2
2022-09-18 11:30:00,517.1,0,1.67,24.8
2022-09-18 11:45:00,578.7,0,1.75,25.1
2022-09-18 12:00:00,586.4,0,1.63,25.6
2022-09-18 12:15:00,559.1,0,2.23,25.8
2022-09-18 12:30:00,435,0,1.67,25.5
2022-09-18 12:45:00,429.1,0,1.9,25.4
2022-09-18 13:00:00,695.3,0,2.06,26.2
2022-09-18 13:15:00,747.8,0,2.83,26.7
2022-09-18 13:30:00,314.3,0,2.28,25.8
2022-09-18 13:45:00,475.3,0,1.8,26.1
2022-09-18 14:00:00,139.4,0,2.08,25
2022-09-18 14:15:00,202,0,1.57,24.8
2022-09-18 14:30:00,246.1,0,1.43,24.8
2022-09-18 14:45:00,282.2,0,1.67,25
2022-09-18 15:00:00,166.1,0,1.78,25.2
2022-09-18 15:15:00,129.1,0,1.73,24.7
2022-09-18 15:30:00,164.6,0,1.37,24.4
2022-09-18 15:45:00,83.9,0,1,22.7
2022-09-18 16:00:00,66.2,0.647,0.74,22
2022-09-18 16:15:00,47.6,1.038,1.03,20.3
2022-09-18 16:30:00,85.4,0,0.54,20.4
2022-09-18 16:45:00,65.2,0,0.76,20.5
2022-09-18 17:00:00,52.1,0,1.03,20.4
2022-09-18 17:15:00,54.3,0.255,1.38,20.3
2022-09-18 17:30:00,52.7,0.017,2.08,20.6
2022-09-18 17:45:00,38.1,0.017,2.37,20.7
2022-09-18 18:00:00,25.8,0.085,2.01,20.4
2022-09-18 18:15:00,12.1,0.409,2.25,20.1
2022-09-18 18:30:00,10.7,0.238,1.67,19.9
2022-09-18 18:45:00,9.5,0.068,0.98,19.6
2022-09-18 19:00:00,6.9,0.017,0.5,19.2
2022-09-18 19:15:00,0.1,0,0.55,19.2
2022-09-18 19:30:00,0,0,0.3,18.9
2022-09-18 19:45:00,0,0,0.43,18.8
2022-09-18 20:00:00,0,0,0.43,18.6
2022-09-18 20:15:00,0,0,0.29,18.5
2022-09-18 20:30:00,0,0,0.48,18.4
2022-09-18 20:45:00,0,0,0.63,18.3
2022-09-18 21:00:00,0,0,0.47,18.4
2022-09-18 21:15:00,0,0,0.55,18.5
2022-09-18 21:30:00,0,0,0.59,18.7
2022-09-18 21:45:00,0,0,1.24,19.7
2022-09-18 22:00:00,0,0,1.69,19.9
2022-09-18 22:15:00,0,0,1.4,19.7
2022-09-18 22:30:00,0,0,0.6,18.9
2022-09-18 22:45:00,0,0,0.44,18.3
2022-09-18 23:00:00,0,0,0.33,17.9
2022-09-18 23:15:00,0,0,0.28,17.5
2022-09-18 23:30:00,0,0,0.5,18
2022-09-18 23:45:00,0,0,0.46,18.4
2022-09-19 00:00:00,0,0,0.56,18.8
2022-09-19 00:15:00,0,0,0.65,19.2
2022-09-19 00:30:00,0,0,0.72,19.2
2022-09-19 00:45:00,0,0,0.93,19.5
2022-09-19 01:00:00,0,0,0.83,19.7
2022-09-19 01:15:00,0,0,0.62,19.5
2022-09-19 01:30:00,0,0,0.39,18.9
2022-09-19 01:45:00,0,0,0.54,19
2022-09-19 02:00:00,0,0,1.55,19.8
2022-09-19 02:15:00,0,0,1.74,20.6
2022-09-19 02:30:00,0,0,1.33,20.6
2022-09-19 02:45:00,0,0,1.4,20.4
2022-09-19 03:00:00,0,0,1.59,20.3
2022-09-19 03:15:00,0,0,1.75,20.2
2022-09-19 03:30:00,0,0,2.09,20.5
2022-09-19 03:45:00,0,0,1.93,20.6
2022-09-19 04:00:00,0,0,1.82,20.6
2022-09-19 04:15:00,0,0,1.46,20.4
2022-09-19 04:30:00,0,0,1.12,19.9
2022-09-19 04:45:00,0,0,1.02,19.7
2022-09-19 05:00:00,0,0,0.87,19.7
2022-09-19 05:15:00,0,0,0.42,19.3
2022-09-19 05:30:00,0,0,0.42,18.6
2022-09-19 05:45:00,0,0,0.46,18
2022-09-19 06:00:00,0,0,0.67,17.9
2022-09-19 06:15:00,0,0,0.7,18.1
2022-09-19 06:30:00,0,0,0.43,17.8
2022-09-19 06:45:00,0.6,0,0.45,17.8
2022-09-19 07:00:00,5.3,0,0.56,18
2022-09-19 07:15:00,21.9,0,0.71,18.2
2022-09-19 07:30:00,37.3,0,0.75,18.4
2022-09-19 07:45:00,77.8,0,0.68,18.4
2022-09-19 08:00:00,68.5,0,0.69,18.6
2022-09-19 08:15:00,64.2,0,0.75,18.7
2022-09-19 08:30:00,216.6,0,0.78,19.2
2022-09-19 08:45:00,223.5,0,1,20.1
2022-09-19 09:00:00,227.1,0,0.84,20.3
2022-09-19 09:15:00,216.6,0,0.73,20.7
2022-09-19 09:30:00,312.3,0,0.87,21.2
2022-09-19 09:45:00,372.6,0,0.9,21.7
2022-09-19 10:00:00,373.5,0,0.77,22.3
2022-09-19 10:15:00,201.3,0,0.74,22.1
2022-09-19 10:30:00,146.3,0,0.69,22
2022-09-19 10:45:00,145.9,0,0.71,21.6
2022-09-19 11:00:00,196.5,0,0.7,21.6
2022-09-19 11:15:00,230,0,0.63,21.6
2022-09-19 11:30:00,234.1,0,0.83,21.7
2022-09-19 11:45:00,185,0,0.73,21.9
2022-09-19 12:00:00,98.4,0.596,0.76,21.5
2022-09-19 12:15:00,193.4,0.017,0.62,20.6
2022-09-19 12:30:00,194.8,0,0.62,20.4
2022-09-19 12:45:00,64.7,0.902,0.62,20.3
2022-09-19 13:00:00,13.1,0.034,0.57,19.7
2022-09-19 13:15:00,4.4,2.413,0.58,19.3
2022-09-19 13:30:00,13.9,3.604,1.83,18.6
2022-09-19 13:45:00,24.5,2.753,1.08,18.6
2022-09-19 14:00:00,10.8,4.677,1.34,18.1
2022-09-19 14:15:00,22.9,0.834,2.44,17.9
2022-09-19 14:30:00,30.5,0.545,1.64,17.7
2022-09-19 14:45:00,21.8,0.868,1.5,17.5
2022-09-19 15:00:00,25.6,0.647,0.4,17.3
2022-09-19 15:15:00,54.7,0.119,0.45,17.3
2022-09-19 15:30:00,53.4,0.306,0.38,17.4
2022-09-19 15:45:00,69.3,0.477,0.45,17.4
2022-09-19 16:00:00,80.3,0.119,0.39,17.6
2022-09-19 16:15:00,75.3,0,0.59,17.5
2022-09-19 16:30:00,62.7,0,0.46,17.3
2022-09-19 16:45:00,55,0,0.41,17.3
2022-09-19 17:00:00,88.4,0,0.4,17.2
2022-09-19 17:15:00,115.5,0,0.37,17.4
2022-09-19 17:30:00,112.3,0,0.36,17.5
2022-09-19 17:45:00,111.4,0,0.32,17.6
2022-09-19 18:00:00,97.1,0,0.43,17.7
2022-09-19 18:15:00,66.9,0,0.61,17.7
2022-09-19 18:30:00,39.1,0,0.47,17.4
2022-09-19 18:45:00,11.7,0,0.53,17
2022-09-19 19:00:00,4.1,0,0.47,16.8
2022-09-19 19:15:00,0.5,0,0.47,16.8
2022-09-19 19:30:00,0,0,0.36,17.2
2022-09-19 19:45:00,0,0,0.41,17.1
2022-09-19 20:00:00,0,0,0.42,17
2022-09-19 20:15:00,0,0,0.45,17
2022-09-19 20:30:00,0,0.647,0.45,17
2022-09-19 20:45:00,0,0.63,0.64,17
2022-09-19 21:00:00,0,0.204,0.81,17
2022-09-19 21:15:00,0,0.102,0.65,17.2
2022-09-19 21:30:00,0,0,0.33,16.9
2022-09-19 21:45:00,0,0.017,0.46,16.6
2022-09-19 22:00:00,0,0,0.57,16
2022-09-19 22:15:00,0,0,1.99,16.6
2022-09-19 22:30:00,0,0.017,1.65,16.6
2022-09-19 22:45:00,0,0,0.56,16.4
2022-09-19 23:00:00,0,0,0.42,16.1
2022-09-19 23:15:00,0,0,0.45,15.8
2022-09-19 23:30:00,0,0.017,1.46,16.2
2022-09-19 23:45:00,0,0,1.84,16.4
2022-09-20 00:00:00,0,0,1.75,16.4
2022-09-20 00:15:00,0,0,1.88,16.5
2022-09-20 00:30:00,0,0,1.76,16.4
2022-09-20 00:45:00,0,0,1.76,16.6
2022-09-20 01:00:00,0,0,1.31,16.8
2022-09-20 01:15:00,0,0,1.04,16.8
2022-09-20 01:30:00,0,0,1.04,16.8
2022-09-20 01:45:00,0,0,0.93,16.6
2022-09-20 02:00:00,0,0,0.64,16.2
2022-09-20 02:15:00,0,0,1.16,16.3
2022-09-20 02:30:00,0,0,1.36,16.5
2022-09-20 02:45:00,0,0,1.62,16.4
2022-09-20 03:00:00,0,0,1.72,16.2
2022-09-20 03:15:00,0,0,1.71,16.3
2022-09-20 03:30:00,0,0.017,1.88,16.4
2022-09-20 03:45:00,0,0,1.91,16.4
2022-09-20 04:00:00,0,0,1.78,16.5
2022-09-20 04:15:00,0,0,2.11,16.5
2022-09-20 04:30:00,0,0,2.04,16.4
2022-09-20 04:45:00,0,0,1.97,16.4
2022-09-20 05:00:00,0,0,2.1,16.4
2022-09-20 05:15:00,0,0,2.15,16.2
2022-09-20 05:30:00,0,0,2.36,16
2022-09-20 05:45:00,0,0,2.34,16
2022-09-20 06:00:00,0,0,2.09,16
2022-09-20 06:15:00,0,0,2.44,16
2022-09-20 06:30:00,0,0,2.46,16
2022-09-20 06:45:00,0,0,2.31,16.1
2022-09-20 07:00:00,0,0.204,2.11,16
2022-09-20 07:15:00,1.4,0.204,2.01,15.9
2022-09-20 07:30:00,5.7,0.017,2.31,15.9
2022-09-20 07:45:00,16.3,0,2.26,15.9
2022-09-20 08:00:00,23.9,0.357,2.11,15.8
2022-09-20 08:15:00,31.5,0.068,2.11,15.8
2022-09-20 08:30:00,50.3,0.63,2.03,15.8
2022-09-20 08:45:00,43.2,0.204,2.31,15.8
2022-09-20 09:00:00,46.6,0.119,2.48,15.8
2022-09-20 09:15:00,53.6,0.017,2.31,15.9
2022-09-20 09:30:00,104.3,0.34,2.15,15.9
2022-09-20 09:45:00,97.1,0.034,2.57,16
2022-09-20 10:00:00,134.3,0.102,2.17,16.1
2022-09-20 10:15:00,178.5,0,2.36,16.3
2022-09-20 10:30:00,246.5,0,2.5,16.6
2022-09-20 10:45:00,301.6,0,2.53,17.1
2022-09-20 11:00:00,287.9,0,2.17,17.3
2022-09-20 11:15:00,206,0.068,2.32,17.4
2022-09-20 11:30:00,380.5,0.017,2.49,17.8
2022-09-20 11:45:00,463.7,0,2.41,18.3
2022-09-20 12:00:00,324.4,0,2.64,18
2022-09-20 12:15:00,366.1,0,2.07,18.3
2022-09-20 12:30:00,144.4,1.243,1.53,16.8
2022-09-20 12:45:00,527.2,0.034,1.57,16.5
2022-09-20 13:00:00,553.1,0,1.44,17.4
2022-09-20 13:15:00,365.5,0,1.57,17.5
2022-09-20 13:30:00,497.5,0,1.75,17.9
2022-09-20 13:45:00,335,0,1.44,17.6
2022-09-20 14:00:00,497.5,0.034,1.17,17.4
2022-09-20 14:15:00,512.3,0,1.42,17.9
2022-09-20 14:30:00,134.5,0,1.24,17.7
2022-09-20 14:45:00,163.2,0.085,1.18,17
